id|division|disease|name|composition|dose|indication
1608|外科|阑尾炎|姜芋面糊|生姜、芋头等量、面粉适量。|将芋头切碎如泥，生姜绞汁，共同搅拌，加适量面粉逞糊状，摊于布上，贴于患处腹部。每日更换2次。|急、慢性阑尾炎。
1609|外科|阑尾炎|红黄瓜子煎|冬瓜籽仁25克、桃仁15克、丹皮10克、大黄10克。|水煎服。每日服2次。|阑尾炎。
1610|外科|阑尾炎|瓜籽仁散|甜瓜籽仁50克、白糖适量。|将瓜籽仁捣研成细末，加入白糖后以开水冲服。|阑尾炎。
1611|外科|阑尾炎|四味消炎肠|油菜100克、葫芦种子50克、大血藤50克、繁缕50克。|共加水煎。每日1剂，分2次服。|阑尾炎。
1612|外科|阑尾炎|苦甜煎子|苦瓜100克、白糖20克。|水煎服。每日2次。|化脓性阑尾炎。
1613|外科|阑尾炎|当归瓜子蛇皮散|甜瓜子15克、当归30克、蛇皮3克。|先将前二味炒后与蛇皮共研细末。每日服3次，每次服12克。|阑尾炎。
1614|外科|疝|内外合治方|（一）荔枝核5克、木香1克、小茴香3克、升麻3克、乌药2克、白芍4克。(二)葱白、生姜、食盐各等量。|将(一）中六味药共水煎服。(二)妙热，以布包熨脐部于（勿过热烫伤)每日2次。|小儿脐疝。
1615|外科|疝|二香升麻散|香椽60克、木香30克、升麻20克。|将几味共研末。每次取15克，水煎服。每日服3次。|小儿疝气，睾丸坠胀疼痛。
1616|外科|疝|胡椒面糊外敷方|胡椒12粒(小儿量为1岁1粒）、面糊适量。|将胡椒研面，与面糊共调，外敷于会阴部。|寒性疝、睾丸疼痛、肿胀。
1617|外科|疝|小茴香米粥|小茴香15克、粳米100克。|先煎小茴香，去渣取汁；后入粳米煮粥。空腹食服。|腹股沟斜疝或睾丸肿胀偏坠。
1618|外科|疝|荔枝核粳米粥|荔枝核30克、粳米50克。|水煎荔枝核，去渣取汁；后人粳米煮粥。空腹食服。|寒疝。
1619|外科|疝|无花果茴香煎|无花果2个、小茴香9克。|水煎服。每日2次。|寒疝气痛。
1620|外科|疝|四味雀肉|生雀3只、茴香9克、胡椒3克、缩砂仁5克、肉桂6克，酒适量。|将雀去毛及内脏，将其药纳入雀腹中；湿纸裏后煨熟即可。奈腹食雀，以酒送。|睾丸偏坠冷疼。
1621|外科|疝|橘核茴香散|橘核、小茴香各等份、黄酒适量。|将橘核、小茴香炒后研成细末，每晚睡前以黄酒送服5克。|小肠疝气，睾丸肿痛。
1622|外科|疝|猪脬二茴二药方|猪脬1枚、大茴香、小茴香、补骨脂、川楝子备等分，食盐、酒少许。|将猪脬洗净，将各味药纳入填满，再放少量食盐，用酒煮熟，食肉。其药培干研末。每日服2次，每次2克，以酒冲服。|疝气坠痛。
1623|外科|疝|二茴乳香煎|大茴香9克、小茴香10克、乳香少许。|水煎，每日1次。服后盖被卧床取汗。|小肠疝气坠痛。
1624|外科|疝|鲫鱼茴香煎|鲫鱼1尾、小茴香适量。|共煎。食鱼饮汤。每日1次。|小肠疝气。
1625|外科|疝|青皮茴香米醋煎|青皮、小茴香各15克、米醋适量。|将二味以米醋1碗煮干，加水再煎。温服，每日1次。|疝气。
1626|外科|疝|茴香胡椒丸|小茴香、胡椒各等分。酒适量。|将前二味共研，以酒糊为丸。每日服1次，每次服。克。空腹以酒送下。|小肠疝气腹痛。
1627|外科|疝|野山楂糖煎|野山楂35克、红糖适量。|水煎服。每日2次。|小肠疝气。
1628|外科|疝|枳壳茴香散|大茴香50克，枳壳50克，黄酒适量。|将前二味共焙干研末。每日服2次，每次服。克。温黄酒送服。|疝气。
1629|外科|疝|鲜果菜椒饮|青椒60克、芹菜300克、苹果400克、食盐、胡椒各适量。|将前三味共切碎榨汁，加少量盐和胡椒调味后饮服。|疝气.
1630|外科|疝|二核冲剂|枇杷核10克、龙眼核5克、高粱酒适量。|将枇杷核、龙眼核共炒黑研末，以高粱酒送服。每日2次。|疝气。
1631|外科|疝|榕须龙干煎|龙眼干15粒、鲜榕树须30克。|煎服。每日2次。|疝气。
1632|外科|疝|梅根煎|新鲜杨梅根60克、米酒少许。|前味水煎，去渣取汁，加入少许酒后服用。|疝气。
1633|外科|乳腺炎|瓜络糖醋醋煎|丝瓜络1只、醋、糖各适量。|将丝瓜络烧存性研末，用醋煮沸，加入白糖水服用。|急性乳腺炎。
1634|外科|乳腺炎|甘菊白糖煎|菊花60克、甘草25克、白糖少许。|将前二味共水煎，去渣取汁以白糖调味服。每日1次。|急性乳腺炎。
1635|外科|乳腺炎|陈皮甘草蜜煎|陈皮30克、甘草10克、蜂蜜适量。|将陈皮、甘草共水煎，去渣取汁，以蜂蜜调味后服用。每日2次，连服2天。|急性乳腺炎。
1636|外科|乳腺炎|鹿角糖酒冲剂|鹿角粉9克、白糖、酒各少许。|将鹿角粉与白糖拌和，以温酒送服。|乳腺炎初起。
1637|外科|乳腺炎|油菜汁饮子|油菜适量。|将油菜捣烂绞汁，每日服3次，每次取50毫升。|乳腺炎。
1638|外科|乳腺炎|二青公英散|青皮15克、莲蓬壳7个、蒲公英30克、食醋少许，黄酒适量。|将青皮以醋炒，莲蓬壳烧存性，蒲公英炒干；将几味共研细末。每日服2次，每次服。克。饭后以黄酒送服。|乳腺炎初起。
1639|外科|乳腺炎|蜂房鹿角散|蜂房、鹿角霜各等份、黄酒适量。|将蜂房焙黄与鹿角霜共研为细末。每日服3次，每次服6克。以黄酒送服。|乳腺炎红肿。
1640|外科|乳腺炎|绿豆散|生绿豆适量。|将绿豆研末。每日服2次，每次服20克。白开水送服。|乳腺炎、红肿。
1641|外科|乳腺炎|鲜橙酒饮子|新鲜橙汁半杯、米酒2匙。|将米酒冲入鲜橙汁中。每日服2次。|乳腺炎初起。
1642|外科|乳腺炎|桃菇酒泥散|核桃3枚、山慈菇5克、黄酒适量。|将核桃去壳取肉，捣烂如泥；山慈菇研末，二者调均即可。每日服2次，以黄酒送服。|乳腺炎。
1643|外科|乳腺炎|公英白芍虾肉煎|虾肉25克、蒲公英25克、白芍15克。|共水煎。每日2次，食虾饮汤。|乳腺炎已溃。
1644|外科|乳腺炎|黄花猪蹄煎|黄花菜鲜根60克(干品25克），猪蹄1个。|共置于砂锅中煎。不加调料，食蹄饮汤。每日1次。|乳腺炎初起。
1645|外科|乳腺炎|马兰酒煎子|马兰根80克、酒适量。|水煎马兰根，去渣取汁，加入少许洒即可饮服。每日1剂。|乳腺炎。
1646|外科|乳腺炎|葵花内外合治方|葵花适量，香油、酒少许。|（一)葵花烧存性，研成细末以香油调外涂于患处。(二)取鲜葵花100克，水酒合煎，去渣饮汁。每日1剂。|乳腺炎。
1647|外科|乳腺炎|菊酒甜汁饮|菊花适量、甜酒半杯。|将菊花捣烂绞汁，冲入半杯甜酒后饮服。将药渣外敷于患处。每日2次。|乳腺阻胀性乳腺炎。
1648|皮肤科|荨麻疹|山楂黑豆汤|山楂10克、黑豆60克、生石膏15克、生地9克、防风9克。|黑豆单包，与其余几味共水煎，吃逆饮汤。每日1剂，连服5剂。|内热受风引起荨麻疹。
1649|皮肤科|荨麻疹|蜂房煎|蜂房50克、生姜50克、红糖50克。|几味共水煎服。每日1剂，早、晚服。|荨麻疹、痒疹。
1650|皮肤科|荨麻疹|霍皮冬瓜茶|经霜冬瓜皮20克、黄菊花15克、赤芍12克、蜂蜜少许。|上几味水煎当茶饮。每日1剂，连用数日。|荨麻疹。
1651|皮肤科|荨麻疹|酒制黑芝麻散|黑芝麻、黄酒、白糖各适量。|将黑芝麻微炒，研细末备用。每次取40克加等量黄酒调匀，放入碗中，隔水炖开15分钟，加少量白糖调服。|荨麻疹。
1652|皮肤科|荨麻疹|生姜糖醋冲剂|生姜50克、红糖100克、食醋100克。|生姜切丝与醋、糖水煎，去渣。每日3次，每次取50毫升。温水冲服。|食物过敏致荨麻疹。
1653|皮肤科|荨麻疹|香菜炖肉|瘦肉15克、香菜10克、金针菜15克。|将肉切片，水沸后下肉、金针略炖，后不香菜，调味后饮食。每日3次。|小儿荨麻疹。
1654|皮肤科|荨麻疹|醋浸木瓜|食醋100毫升、木瓜60克、生姜9克。|上三味共煎，待醋干时，取出木瓜、生姜，分早、晚2次服完。每日1剂，连用7天。|荨麻疹。
1655|皮肤科|荨麻疹|蜂蜜黄酒冲剂|蜂蜜50克、黄酒50毫升。|二味和匀炖温，空腹服用。每日1剂。|荨麻疹。
1656|皮肤科|荨麻疹|丝瓜子汤|生丝瓜子30粒、谷芽30克。|将丝瓜子去壳与谷芽煎汤，每日1剂，食丝瓜子饮汤，连服3次。|虫积型荨麻疹。
1657|皮肤科|荨麻疹|二菜煎子|韭菜、甘草各15克。|上二味水煎服。每日1次。|荨麻疹。
1658|皮肤科|荨麻疹|三黑煎子|黑芝麻9克、黑枣10克、黑豆30克。|三味共煮汤食服，每日1剂。|荨麻疹。
1659|皮肤科|荨麻疹|红枣炖猪胰|猪胰1个、红枣250克、食盐适量。|将猪胰切小块炒熟，加盐后与红枣炖汤。每日1剂，分2次服，连用数日。|荨麻疹。
1660|皮肤科|荨麻疹|双豆汁|生黄豆、生绿豆各250克、白糖适量。|二豆共研末，加水搅匀，澄清、去渣，加白糖服。每日1剂。|荨麻疹。
1661|皮肤科|湿疹|绿豆海带汤|绿豆30克、海带20克、鱼腥草15克、白糖适量。|将海带、鱼腥草洗净，同绿豆煮熟，饮汤、吃海带与绿豆。每天1剂，连服1周。|内热湿疹。
1662|皮肤科|湿疹|水煎马齿苋|鲜马齿苋500克。|将马齿苋洗净切碎，煎汤服食。每日1剂，连服1周。|湿疹。
1663|皮肤科|湿疹|薏米赤豆汤|薏米30克、红小豆15克、玉米须15克。|几味共煮熟，饮汤、食薏米、红小豆。每日1剂，连服1周。|湿疹。
1664|皮肤科|湿疹|茯苓龟汤|土茯苓30克、乌龟1只。|二味洗净后炖烂，饮汤、食龟。每日1剂，连服数剂。|湿瘆。
1665|皮肤科|湿疹|车前瓜皮粥|薏米30克、冬瓜皮30克、车前草15克。|上三味共煎，饮汤、食薏米。每日1剂，连服1周。|各类湿疹。
1666|皮肤科|湿疹|百合桑椹煎|桑椹30克、百合30克、大枣10枚、青果9克。|上几味加水共煎，每日1剂，连对15天。|慢性湿疹。
1667|皮肤科|接触性皮炎、抻经性皮炎|薏米绿豆糖粥|生绿豆60克、生薏米30克、白糖适量。|将绿豆、薏米共炖烂，加白糖调味，连汤1次食完，每日2剂。|急性接觖性皮炎。
1668|皮肤科|接触性皮炎、抻经性皮炎|齿苋煎子|鲜马齿苋250克。|将马齿苋两煎后合并，分2次饭前服。|接触性皮炎。附:孕妇忌服。
1669|皮肤科|接触性皮炎、抻经性皮炎|团鱼黑豆汤|团鱼1只、黑豆30克。|将团鱼洗净与黑豆煲烂，饮汤吃食鱼，黑豆可同时服。每日1剂。|接触性皮炎。
1670|皮肤科|接触性皮炎、抻经性皮炎|盐芹豆腐|芹菜20克、豆腐30克、食盐适量。|将芹菜洗净切碎，与豆腐共煮熟，食盐调味。每日1剂。|祌经性皮炎。
1671|皮肤科|接触性皮炎、抻经性皮炎|发菜烘鸽|鸽子1只、红枣15枚、发菜10克、食盐适量。|将鸽子洗治干净，与红枣、发菜一起炖熟，调味服食。每日1剂。可连用10剂。|神经性皮炎。
1672|皮肤科|接触性皮炎、抻经性皮炎|蚌肉汤|蚌肉30克、金针菜15克、丝瓜络10克、食盐适量。|将几味共煮汤，调味后服食。每日1剂。可连用10剂。|神经性皮炎。
1673|皮肤科|接触性皮炎、抻经性皮炎|茯苓山甲煎|穿山甲肉60克、土茯苓30克、食盐适量。|上几味水煎服食，每日1剂，连服10天。|神经性皮炎。
1674|皮肤科|皮肤搔痒|苍耳煎剂|苍耳子全草30克。|将苍耳子水煎，取一半内服。另一半可加少许食盐清洗患处。每天1次。|皮肤搔痒。
1675|皮肤科|皮肤搔痒|浮萍蜜丸|浮萍若干、蜂蜜适量。|将浮萍焙干研末，以蜂蜜和为丸。日服3次，每次15克。|皮肤搔痒。
1676|皮肤科|皮肤搔痒|桂姜枣汤|干姜9克、红枣10枚、桂枝6克。|上三味水煎服，每日1剂，连服1周。|皮肤搔痒。
1677|皮肤科|皮肤搔痒|海带绿豆粥|海带、绿豆、白糖各适量。|将海带洗净切碎与绿豆、红糖一起煮汤服食。每天1剂，共服1周。|皮肤搔痒。
1678|皮肤科|皮肤搔痒|红枣泥鳅汤|泥鳅30克、红枣15克、食盐适量。|将泥鳅、红枣洗净煎汤，食盐调味后服食。每天1剂，连用半月。|皮肤干燥搔痒。
1679|皮肤科|皮肤搔痒|盐甲止痒方|穿山甲肉100克、食盐适量。|将穿山甲肉切碎炖熟，食盐调味服，隔3天食服1次。|皮肤搔痒。
1680|皮肤科|痱子|冬瓜绿豆糖粥|绿豆、海带各20克、冬瓜60克、白糖少许。|将前三味共煎汤，用白糖调味后服食。每日1次，连用1周。|痱子。
1681|皮肤科|痱子|冬瓜薏米汤|冬瓜60克、薏米30克。|上二味加水煎汤饮服，每日1剂，连用1周。|各类痱子。
1682|皮肤科|痱子|荷叶绿豆汤|绿豆30克、鲜荷叶50克。|上二味水煎饮服。每日1次。|小儿痱子发痒。
1683|皮肤科|痱子|蜜枣绿豆粥|蜜枣10枚、绿豆30克。|上味共水煎饮服。每日1次。|痱子。
1684|皮肤科|牛皮癣(银屑病）|槐花米粥|生槐花30克、土茯苓30克、粳米60克、红糖适量。|将前二味水煎去渣，入粳米与红糖煮粥。每日1剂，空腹食用。|牛皮癖。
1685|皮肤科|牛皮癣(银屑病）|蜈甲蛋卵|穿山甲30克、蜈蚣3条、鸡蛋9只。|沙烫穿山甲、焙蜈蚣。分别将二味研细末，混匀，分九等份，然后将每只鸡蛋打一小孔，每只蛋中装药粉一份，上锅蒸熟后备用。每日服3次，每次服药鸡蛋1只，服3天停3天为1个疗程。可服5个疗程。|牛皮癣。
1686|皮肤科|牛皮癣(银屑病）|乌梅膏|乌梅2500克。|乌梅水煎，去核浓缩为膏500克。每日3次，每次取15克，开水冲服。|牛皮癣。
1687|皮肤科|牛皮癣(银屑病）|茶树饮子|茶树根100克。|将茶树根切片，加水煎浓汁。每日1剂两煎，分3次空腹服。|牛皮癣。
1688|皮肤科|脱发|桑椹煎子|生山楂15克、桑椹15克、大枣10枚。|上几味水煎内服。每日1次。|脂溢性脱发。
1689|皮肤科|青年白发|牛胆黑豆散|黑牛苦胆1个、黑豆适量。|将黑豆装于胆中，阴干百日。将豆研细末，每日2次，每次取20克，以米汁送服。|青年白发。
1690|皮肤科|青年白发|芝桃地黄散|黑芝麻100克、核桃100克、生地150克。|将上三味共研细末，每日2次，每次取15克，以白开水送服。|年轻人白发。
1691|皮肤科|青年白发|芝麻首乌散|黑芝麻、核桃仁各500克、生首乌300克。|将几味共研末，每日2次，每次20克。以红糖水送服。|男女白发。
1692|皮肤科|青年白发|首乌酒|何首乌30克、熟地25克、当归15克、白酒1000克。|将前几味浸于酒中，半月后开始服用。每日2次，每次取15毫升9上|年轻人白发。
1693|皮肤科|青年白发|三乌旱莲草|黑豆70克、黑芝麻10克、何首乌、旱莲草各50克。|将旱莲草、首乌分别装入纱布袋中，将几味共置锅中，以文火煮3小时，无汤不糊为度。去掉首乌、旱莲草，服黑豆、黑芝麻，红糖水送服。|青年白发。
1694|皮肤科|青年白发|桑椹芝麻蜜丸|桑椹100克、黑芝麻400克、蜂蜜适量。|将桑椹晒干研末，黑芝麻扎磨成粉，二者混合，以蜂蜜和成丸。每日2次，每次服10克，开水送服。|须发早白。
1695|皮肤科|青年白发|桃仁炖蚕蛹|核桃仁150克、蚕蛹50克(略炒)。|将核桃仁和蚕蛹隔水炖熟，每日吃1剂，连用20天。|肾虚发白。
1696|皮肤科|青年白发|稆豆米醋糊|黑豆120克、米醋500克|以醋煮黑豆成糊状，滤汁可外刷毛发，其渣分6次服用，每日2次。|白发。
1697|皮肤科|青年白发|九制稆豆|黑豆适量。|将黑豆蒸后晒干，反复9次。每日服2次，每次取8克。细嚼后淡盐水送下。|青年白发。
1698|皮肤科|青年白发|芝麻首乌蜜丸|黑芝麻、制首乌各250克、蜂蜜适量。|将二者共研末，以蜜和为丸。每日2次，每次取9克，开水送服。|青年白发。
